AlignmentType,ExpID1,ExpID2,ConsensusLength,BasePairGap,BasePairMismatch,AlignmentScore
overlap,1.2.A.5,1.4.A.3,525,0,13,1235.49206542969
overlap,1.2.A.5,1.4.A.4,738,5,92,1038.59936523438
overlap,1.2.A.5,1.4.A.5,729,4,21,1623.88415527344
overlap,1.2.A.5,1.4.B.4,793,6,25,1720.546875
overlap,1.2.A.5,1.6.A.1,738,5,93,1168.548828125
overlap,1.2.A.5,1.6.A.2,662,2,23,1467.81677246094
overlap,1.2.A.5,1.6.A.4,810,4,104,1136.55834960938
overlap,1.2.A.5,1.6.A.5,882,0,3,2237.9580078125
overlap,1.2.A.5,1.6.A.6,785,6,26,1691.39636230469
overlap,1.2.A.5,1.7.A.1,735,2,24,1646.56518554688
overlap,1.2.A.5,1.7.A.1.2,908,6,107,1521.57568359375
overlap,1.2.A.5,1.7.A.3,794,6,31,1838.51281738281
overlap,1.2.A.5,1.7.A.4,884,0,3,2243.09130859375
overlap,1.2.A.5,1.7.A.5,657,0,21,1505.35144042969
overlap,1.2.A.5,1.7.B.3,676,7,20,1590.29675292969
overlap,1.2.A.5,1.7.B.4,652,2,17,1493.85437011719
overlap,1.2.A.5,2.6.A.1,529,1,13,1343.20068359375
overlap,1.2.A.5,2.6.A.2,683,3,22,1659.21667480469
overlap,1.2.A.5,2.6.A.3,880,9,32,1843.82580566406
overlap,1.2.A.5,2.8.A.1,652,2,17,1493.85437011719
overlap,1.2.A.5,2.8.A.2,844,6,28,2159.80737304688
overlap,1.2.A.5,2.8.A.3,816,4,103,1314.08117675781
overlap,1.2.A.5,2.8.B.2,907,4,109,1514.60437011719
overlap,1.2.A.5,4.1.A.1,856,4,110,1363.484375
overlap,1.2.A.5,4.1.A.2,653,2,22,1592.33312988281
overlap,1.2.A.5,4.1.B.4,882,20,134,994.25537109375
overlap,1.2.A.5,7.1.A.1,523,0,15,1213.12475585938
overlap,1.2.A.5,7.1.A.2,883,4,115,1394.38610839844
overlap,1.2.A.5,7.1.A.3,523,0,15,1213.12475585938
overlap,1.2.A.5,7.1.B.2,677,3,26,1606.96154785156
overlap,1.2.A.5,8.2.A.1,522,0,15,1210.55810546875
overlap,1.2.A.5,8.2.A.2,522,0,15,1210.55810546875
overlap,1.2.A.5,8.4.A.1,839,6,110,1126.15612792969
overlap,1.2.A.5,8.4.A.2,658,2,21,1474.78515625
overlap,1.2.A.5,8.4.B.2,862,6,112,1167.95446777344
overlap,1.2.A.5,8.5.A.1,635,2,17,1450.22119140625
overlap,1.2.A.5,8.5.A.2,883,4,106,1474.30737304688
overlap,1.2.A.5,8.5.A.3,521,0,17,1302.15661621094
overlap,1.2.A.5,8.5.B.2,522,0,14,1331.58605957031
overlap,1.2.A.5,8.5.B.3,977,5,112,1666.40734863281
overlap,1.2.A.5,8.5.C.5,811,4,102,1156.35974121094
overlap,1.2.A.5,10.2.A.1,765,4,104,1162.95874023438
overlap,1.2.A.5,10.2.A.2,667,3,24,1596.83044433594
overlap,1.2.A.5,11.1.A.1,783,4,105,1204.28479003906
overlap,1.2.A.5,11.1.A.2,897,10,144,1115.17810058594
overlap,1.2.A.5,11.1.A.3,869,6,101,1280.70861816406
overlap,1.2.A.5,11.1.A.4,887,7,37,2199.11669921875
overlap,1.2.A.5,11.1.B.1,526,0,15,1333.86193847656
overlap,1.2.A.5,11.1.B.3,658,2,19,1632.91943359375
overlap,1.2.A.5,11.1.C.1,839,2,30,1861.79309082031
overlap,1.2.A.5,11.1.C.2,740,1,122,1079.00012207031
overlap,1.2.A.5,11.1.C.3,794,17,125,869.102355957031
overlap,1.2.A.5,11.2.A.1,863,6,56,1808.95458984375
overlap,1.2.A.5,11.2.A.2,877,4,108,1419.81274414063
overlap,1.2.A.5,11.2.A.3,657,0,29,1574.90576171875
overlap,1.2.A.5,11.2.A.3.2,654,2,17,1498.98767089844
overlap,1.2.A.5,11.2.B.1,697,1,41,1419.10607910156
overlap,1.2.A.5,11.2.B.2,651,0,21,1749.94897460938
overlap,1.2.A.5,11.2.B.3,726,0,27,1630.7470703125
overlap,1.2.A.5,11.2.B.4.1,660,1,81,1104.71997070313
overlap,1.2.A.5,11.2.B.4.2,901,11,122,1119.04992675781
overlap,1.2.A.5,11.2.B.6,1000,4,125,1443.25744628906
overlap,1.2.A.5,11.2.B.7,882,0,2,2246.57543945313
overlap,1.2.A.5,11.2.B.8.2,716,0,29,1870.93737792969
overlap,1.2.A.5,11.5.A.1,678,4,93,1017.99426269531
overlap,1.2.A.5,11.5.A.1.2,999,3,41,2161.1015625
overlap,1.2.A.5,11.5.B.1,748,4,96,1186.587890625
overlap,1.2.A.5,11.5.B.2,678,4,92,1026.87451171875
overlap,1.2.A.5,11.5.B.3,486,0,12,1144.01013183594
overlap,1.2.A.5,azo.a1,856,4,110,1363.484375
overlap,1.2.A.5,11.6.A.1.2,983,4,119,1637.76965332031
overlap,1.2.A.5,11.6.A.3,656,2,17,1504.12097167969
overlap,1.2.A.5,11.6.A.5,905,3,45,1885.3671875
overlap,1.2.B.6,1.4.A.1,826,0,5,1861.36596679688
overlap,1.2.B.6,1.4.A.3,525,0,62,695.09619140625
overlap,1.2.B.6,1.4.A.4,736,0,12,1785.67138671875
overlap,1.2.B.6,1.4.A.5,730,6,79,938.496643066406
overlap,1.2.B.6,1.4.B.4,793,6,87,1196.28393554688
overlap,1.2.B.6,1.6.A.1,736,0,10,1612.55297851563
overlap,1.2.B.6,1.6.A.2,661,0,86,809.296875
overlap,1.2.B.6,1.6.A.4,808,0,11,1770.12438964844
overlap,1.2.B.6,1.6.A.5,885,6,99,1159.65209960938
overlap,1.2.B.6,1.6.A.6,785,6,85,1015.42205810547
overlap,1.2.B.6,1.7.A.1,734,0,90,944.280639648438
overlap,1.2.B.6,1.7.A.1.2,905,0,6,2035.06335449219
overlap,1.2.B.6,1.7.A.3,794,6,90,1334.58557128906
overlap,1.2.B.6,1.7.A.4,887,6,100,1155.9638671875
overlap,1.2.B.6,1.7.A.5,657,0,74,1048.64208984375
overlap,1.2.B.6,1.7.B.3,676,5,80,1111.06774902344
overlap,1.2.B.6,1.7.B.4,651,0,79,844.328979492188
overlap,1.2.B.6,2.6.A.1,529,0,64,687.7197265625
overlap,1.2.B.6,2.6.A.2,682,1,89,1095.03759765625
overlap,1.2.B.6,2.6.A.3,849,9,96,1032.69384765625
overlap,1.2.B.6,2.8.A.1,651,0,79,844.328979492188
overlap,1.2.B.6,2.8.A.2,844,6,90,1605.45983886719
overlap,1.2.B.6,2.8.A.3,814,0,10,1792.24255371094
overlap,1.2.B.6,2.8.B.2,905,0,11,1993.58447265625
overlap,1.2.B.6,4.1.A.1,854,0,15,2062.68432617188
overlap,1.2.B.6,4.1.A.2,652,2,76,848.912292480469
overlap,1.2.B.6,4.1.B.4,882,20,123,952.567749023438
overlap,1.2.B.6,7.1.A.1,523,0,66,657.306762695313
overlap,1.2.B.6,7.1.A.2,881,0,24,1830.44995117188
overlap,1.2.B.6,7.1.A.3,523,0,66,657.306762695313
overlap,1.2.B.6,7.1.B.2,676,1,85,986.052551269531
overlap,1.2.B.6,8.2.A.1,522,0,66,655.003112792969
overlap,1.2.B.6,8.2.A.2,522,0,66,655.003112792969
overlap,1.2.B.6,8.4.A.1,837,2,39,1779.10607910156
overlap,1.2.B.6,8.4.A.2,657,0,78,866.446533203125
overlap,1.2.B.6,8.4.B.2,860,2,39,1838.13903808594
overlap,1.2.B.6,8.5.A.1,634,0,72,863.236206054688
overlap,1.2.B.6,8.5.A.2,881,0,7,1971.478515625
overlap,1.2.B.6,8.5.A.3,521,0,67,759.891479492188
overlap,1.2.B.6,8.5.B.2,522,0,68,852.055419921875
overlap,1.2.B.6,8.5.B.3,905,0,7,2026.767578125
overlap,1.2.B.6,8.5.C.5,809,0,8,2007.50622558594
overlap,1.2.B.6,10.2.A.1,763,0,14,1837.736328125
overlap,1.2.B.6,10.2.A.2,666,0,87,812.519714355469
overlap,1.2.B.6,11.1.A.1,781,0,15,1674.74108886719
overlap,1.2.B.6,11.1.A.2,902,20,133,957.727294921875
overlap,1.2.B.6,11.1.A.3,870,8,99,1082.48767089844
overlap,1.2.B.6,11.1.A.4,887,7,105,1443.97680664063
overlap,1.2.B.6,11.1.B.1,526,0,63,689.104675292969
overlap,1.2.B.6,11.1.B.3,657,0,81,841.559692382813
overlap,1.2.B.6,11.1.C.1,838,0,105,1404.83544921875
overlap,1.2.B.6,11.1.C.2,742,3,124,927.996398925781
overlap,1.2.B.6,11.1.C.3,794,17,116,826.718017578125
overlap,1.2.B.6,11.2.A.1,863,6,104,1027.49096679688
overlap,1.2.B.6,11.2.A.2,874,6,106,1240.45495605469
overlap,1.2.B.6,11.2.A.3,661,8,81,896.054138183594
overlap,1.2.B.6,11.2.A.3.2,653,0,79,848.936279296875
overlap,1.2.B.6,11.2.B.1,699,6,80,1015.33996582031
overlap,1.2.B.6,11.2.B.2,651,0,76,1140.80749511719
overlap,1.2.B.6,11.2.B.3,730,8,83,1055.92138671875
overlap,1.2.B.6,11.2.B.4.1,660,1,76,1149.12048339844
overlap,1.2.B.6,11.2.B.4.2,897,3,111,1096.65698242188
overlap,1.2.B.6,11.2.B.6,905,0,25,1877.44287109375
overlap,1.2.B.6,11.2.B.7,885,6,100,1350.39001464844
overlap,1.2.B.6,11.2.B.8.2,720,8,87,1131.26013183594
overlap,1.2.B.6,11.5.A.1,676,0,11,1640.2900390625
overlap,1.2.B.6,11.5.A.1.2,905,1,117,1468.3515625
overlap,1.2.B.6,11.5.B.1,746,0,10,1635.58996582031
overlap,1.2.B.6,11.5.B.2,676,0,10,1474.33020019531
overlap,1.2.B.6,11.5.B.3,486,0,62,605.254028320313
overlap,1.2.B.6,azo.a1,854,0,15,1842.91198730469
overlap,1.2.B.6,11.6.A.1.2,905,0,12,2417.556640625
overlap,1.2.B.6,11.6.A.3,655,0,79,853.543579101563
overlap,1.2.B.6,11.6.A.5,827,3,100,1026.65246582031
overlap,1.4.A.1,1.4.A.3,525,0,62,695.09619140625
overlap,1.4.A.1,1.4.A.4,666,0,13,1597.38854980469
overlap,1.4.A.1,1.4.A.5,660,6,76,812.128112792969
overlap,1.4.A.1,1.4.B.4,793,6,88,1197.66650390625
overlap,1.4.A.1,1.6.A.1,666,0,11,1442.99743652344
overlap,1.4.A.1,1.6.A.2,661,0,86,809.296875
overlap,1.4.A.1,1.6.A.4,799,0,12,1741.09521484375
overlap,1.4.A.1,1.6.A.5,829,6,98,1038.94006347656
overlap,1.4.A.1,1.6.A.6,785,6,86,1017.12640380859
overlap,1.4.A.1,1.7.A.1,664,0,86,816.207763671875
overlap,1.4.A.1,1.7.A.1.2,826,0,0,1902.84484863281
overlap,1.4.A.1,1.7.A.3,794,6,89,1343.4658203125
overlap,1.4.A.1,1.7.A.4,817,6,98,1011.2958984375
overlap,1.4.A.1,1.7.A.5,658,1,72,1051.87683105469
overlap,1.4.A.1,1.7.B.3,676,5,79,1119.94799804688
overlap,1.4.A.1,1.7.B.4,651,0,79,844.328979492188
overlap,1.4.A.1,2.6.A.1,529,0,64,687.7197265625
overlap,1.4.A.1,2.6.A.2,682,1,88,1103.91784667969
overlap,1.4.A.1,2.6.A.3,830,9,94,1015.51531982422
overlap,1.4.A.1,2.8.A.1,651,0,79,844.328979492188
overlap,1.4.A.1,2.8.A.2,774,6,87,1434.04919433594
overlap,1.4.A.1,2.8.A.3,814,0,11,1783.94677734375
overlap,1.4.A.1,2.8.B.2,826,0,11,1811.59130859375
overlap,1.4.A.1,4.1.A.1,792,0,17,1886.3173828125
overlap,1.4.A.1,4.1.A.2,652,2,76,848.912292480469
overlap,1.4.A.1,4.1.B.4,835,20,121,859.1669921875
overlap,1.4.A.1,7.1.A.1,523,0,66,657.306762695313
overlap,1.4.A.1,7.1.A.2,811,0,23,1677.48596191406
overlap,1.4.A.1,7.1.A.3,523,0,66,657.306762695313
overlap,1.4.A.1,7.1.B.2,676,1,85,986.052551269531
overlap,1.4.A.1,8.2.A.1,522,0,66,655.003112792969
overlap,1.4.A.1,8.2.A.2,522,0,66,655.003112792969
overlap,1.4.A.1,8.4.A.1,790,2,41,1641.23889160156
overlap,1.4.A.1,8.4.A.2,657,0,78,866.446533203125
overlap,1.4.A.1,8.4.B.2,790,2,41,1641.23889160156
overlap,1.4.A.1,8.5.A.1,634,0,72,863.236206054688
overlap,1.4.A.1,8.5.A.2,811,0,9,1793.62719726563
overlap,1.4.A.1,8.5.A.3,521,0,67,759.891479492188
overlap,1.4.A.1,8.5.B.2,522,0,68,852.055419921875
overlap,1.4.A.1,8.5.B.3,826,0,9,1828.18286132813
overlap,1.4.A.1,8.5.C.5,809,0,11,1981.65454101563
overlap,1.4.A.1,10.2.A.1,763,0,13,1846.353515625
overlap,1.4.A.1,10.2.A.2,666,0,87,812.519714355469
overlap,1.4.A.1,11.1.A.1,781,0,17,1658.14953613281
overlap,1.4.A.1,11.1.A.2,832,20,126,838.378479003906
overlap,1.4.A.1,11.1.A.3,803,7,93,984.21875
overlap,1.4.A.1,11.1.A.4,817,7,102,1275.38317871094
overlap,1.4.A.1,11.1.B.1,526,0,63,689.104675292969
overlap,1.4.A.1,11.1.B.3,657,0,81,841.559692382813
overlap,1.4.A.1,11.1.C.1,791,0,103,1291.51000976563
overlap,1.4.A.1,11.1.C.2,672,3,116,803.800231933594
overlap,1.4.A.1,11.1.C.3,747,17,113,731.934692382813
overlap,1.4.A.1,11.2.A.1,817,6,103,929.818725585938
overlap,1.4.A.1,11.2.A.2,829,6,99,1185.2763671875
overlap,1.4.A.1,11.2.A.3,657,0,94,876.295166015625
overlap,1.4.A.1,11.2.A.3.2,653,0,79,848.936279296875
overlap,1.4.A.1,11.2.B.1,699,5,84,997.437194824219
overlap,1.4.A.1,11.2.B.2,651,0,76,1140.80749511719
overlap,1.4.A.1,11.2.B.3,656,0,92,890.963195800781
overlap,1.4.A.1,11.2.B.4.1,660,1,75,1158.00073242188
overlap,1.4.A.1,11.2.B.4.2,827,3,105,985.173583984375
overlap,1.4.A.1,11.2.B.6,826,0,24,1703.74548339844
overlap,1.4.A.1,11.2.B.7,829,6,99,1215.27624511719
overlap,1.4.A.1,11.2.B.8.2,656,0,96,977.149291992188
overlap,1.4.A.1,11.5.A.1,676,0,13,1623.05541992188
overlap,1.4.A.1,11.5.A.1.2,826,1,110,1310.17700195313
overlap,1.4.A.1,11.5.B.1,676,0,12,1457.73864746094
overlap,1.4.A.1,11.5.B.2,676,0,12,1457.73864746094
overlap,1.4.A.1,11.5.B.3,486,0,62,605.254028320313
overlap,1.4.A.1,azo.a1,792,0,17,1683.49035644531
overlap,1.4.A.1,11.6.A.1.2,826,0,13,2188.34033203125
overlap,1.4.A.1,11.6.A.3,655,0,79,853.543579101563
overlap,1.4.A.1,11.6.A.5,820,7,92,1031.67749023438
overlap,1.4.A.3,1.4.A.4,525,0,64,678.50537109375
overlap,1.4.A.3,1.4.A.5,519,0,2,1012.76684570312
overlap,1.4.A.3,1.4.B.4,525,0,3,1184.54040527344
overlap,1.4.A.3,1.6.A.1,525,0,63,686.801025390625
overlap,1.4.A.3,1.6.A.2,525,0,0,1040.419921875
overlap,1.4.A.3,1.6.A.4,525,0,63,543.913879394531
overlap,1.4.A.3,1.6.A.5,525,0,10,961.609008789062
overlap,1.4.A.3,1.6.A.6,525,0,2,1024.65734863281
overlap,1.4.A.3,1.7.A.1,525,0,0,1040.419921875
overlap,1.4.A.3,1.7.A.1.2,525,0,62,695.09619140625
overlap,1.4.A.3,1.7.A.3,525,0,3,1437.63525390625
overlap,1.4.A.3,1.7.A.4,525,0,10,961.609008789062
overlap,1.4.A.3,1.7.A.5,525,0,2,1192.83630371094
overlap,1.4.A.3,1.7.B.3,525,0,2,1330.28125
overlap,1.4.A.3,1.7.B.4,525,0,8,977.37109375
overlap,1.4.A.3,2.6.A.1,525,0,2,1192.83630371094
overlap,1.4.A.3,2.6.A.2,525,0,10,1261.34362792969
overlap,1.4.A.3,2.6.A.3,525,0,2,1024.65734863281
overlap,1.4.A.3,2.8.A.1,525,0,8,977.37109375
overlap,1.4.A.3,2.8.A.2,525,0,4,1528.99780273438
overlap,1.4.A.3,2.8.A.3,525,0,63,686.800903320313
overlap,1.4.A.3,2.8.B.2,525,0,63,686.800903320313
overlap,1.4.A.3,4.1.A.1,525,0,67,770.158142089844
overlap,1.4.A.3,4.1.A.2,525,0,5,1167.94873046875
overlap,1.4.A.3,4.1.B.4,527,5,75,623.518920898438
overlap,1.4.A.3,7.1.A.1,519,0,4,997.004760742188
overlap,1.4.A.3,7.1.A.2,525,0,66,661.914184570313
overlap,1.4.A.3,7.1.A.3,519,0,4,997.004760742188
overlap,1.4.A.3,7.1.B.2,525,0,6,1295.8125
overlap,1.4.A.3,8.2.A.1,518,0,4,995.023010253906
overlap,1.4.A.3,8.2.A.2,518,0,4,995.023010253906
overlap,1.4.A.3,8.4.A.1,525,0,67,653.61865234375
overlap,1.4.A.3,8.4.A.2,525,0,4,1008.89526367187
overlap,1.4.A.3,8.4.B.2,525,0,67,653.61865234375
overlap,1.4.A.3,8.5.A.1,525,0,1,1032.53869628906
overlap,1.4.A.3,8.5.A.2,525,0,62,695.09619140625
overlap,1.4.A.3,8.5.A.3,517,0,6,1275.27941894531
overlap,1.4.A.3,8.5.B.2,518,0,6,1277.84582519531
overlap,1.4.A.3,8.5.B.3,525,0,62,695.09619140625
overlap,1.4.A.3,8.5.C.5,525,0,63,686.800964355469
overlap,1.4.A.3,10.2.A.1,525,0,63,804.627807617188
overlap,1.4.A.3,10.2.A.2,525,0,1,1201.13208007813
overlap,1.4.A.3,11.1.A.1,525,0,67,653.618713378906
overlap,1.4.A.3,11.1.A.2,525,1,79,650.1826171875
overlap,1.4.A.3,11.1.A.3,525,0,63,543.913879394531
overlap,1.4.A.3,11.1.A.4,525,0,6,1410.99475097656
overlap,1.4.A.3,11.1.B.1,525,0,1,1201.13208007813
overlap,1.4.A.3,11.1.B.3,525,0,9,1134.76538085938
overlap,1.4.A.3,11.1.C.1,525,0,9,1269.9609375
overlap,1.4.A.3,11.1.C.2,525,1,81,632.947814941406
overlap,1.4.A.3,11.1.C.3,527,5,75,510.344055175781
overlap,1.4.A.3,11.2.A.1,525,0,29,968.849975585938
overlap,1.4.A.3,11.2.A.2,525,0,64,678.504638671875
overlap,1.4.A.3,11.2.A.3,519,0,7,1271.79541015625
overlap,1.4.A.3,11.2.A.3.2,525,0,8,977.37109375
overlap,1.4.A.3,11.2.B.1,525,0,6,1159.65283203125
overlap,1.4.A.3,11.2.B.2,525,0,3,1437.63500976563
overlap,1.4.A.3,11.2.B.3,518,0,5,1151.82287597656
overlap,1.4.A.3,11.2.B.4.1,503,0,62,756.777893066406
overlap,1.4.A.3,11.2.B.4.2,528,5,76,387.497192382813
overlap,1.4.A.3,11.2.B.6,525,0,64,536.032836914063
overlap,1.4.A.3,11.2.B.7,525,0,11,1118.17346191406
overlap,1.4.A.3,11.2.B.8.2,518,0,9,1364.83044433594
overlap,1.4.A.3,11.5.A.1,525,0,64,796.010314941406
overlap,1.4.A.3,11.5.A.1.2,525,0,8,1278.57824707031
overlap,1.4.A.3,11.5.B.1,525,0,63,686.800903320313
overlap,1.4.A.3,11.5.B.2,525,0,63,686.800903320313
overlap,1.4.A.3,11.5.B.3,482,0,8,892.155822753906
overlap,1.4.A.3,azo.a1,525,0,67,653.618713378906
overlap,1.4.A.3,11.6.A.1.2,525,0,63,904.824401855469
overlap,1.4.A.3,11.6.A.3,525,0,8,977.37109375
overlap,1.4.A.3,11.6.A.5,525,0,6,993.133239746094
overlap,1.4.A.4,1.4.A.5,763,4,93,920.9853515625
overlap,1.4.A.4,1.4.B.4,668,4,84,776.799011230469
overlap,1.4.A.4,1.6.A.1,741,0,2,1884.677734375
overlap,1.4.A.4,1.6.A.2,662,2,84,795.585021972656
overlap,1.4.A.4,1.6.A.4,639,0,7,1413.97998046875
overlap,1.4.A.4,1.6.A.5,715,5,88,855.585266113281
overlap,1.4.A.4,1.6.A.6,668,4,85,768.503356933594
overlap,1.4.A.4,1.7.A.1,735,2,89,922.273193359375
overlap,1.4.A.4,1.7.A.1.2,768,0,15,1841.95227050781
overlap,1.4.A.4,1.7.A.3,666,0,93,1031.68127441406
overlap,1.4.A.4,1.7.A.4,738,5,91,883.682250976563
overlap,1.4.A.4,1.7.A.5,529,0,64,687.7197265625
overlap,1.4.A.4,1.7.B.3,550,3,75,735.686950683594
overlap,1.4.A.4,1.7.B.4,532,0,70,644.857238769531
overlap,1.4.A.4,2.6.A.1,529,0,66,789.04248046875
overlap,1.4.A.4,2.6.A.2,532,0,70,762.27294921875
overlap,1.4.A.4,2.6.A.3,678,4,85,791.539855957031
overlap,1.4.A.4,2.8.A.1,532,0,70,644.857238769531
overlap,1.4.A.4,2.8.A.2,738,4,92,1295.1630859375
overlap,1.4.A.4,2.8.A.3,666,0,8,1640.4755859375
overlap,1.4.A.4,2.8.B.2,770,0,9,1898.78991699219
overlap,1.4.A.4,4.1.A.1,728,0,9,1790.99108886719
overlap,1.4.A.4,4.1.A.2,533,2,67,767.558349609375
overlap,1.4.A.4,4.1.B.4,721,17,110,721.0517578125
overlap,1.4.A.4,7.1.A.1,523,0,68,640.715515136719
overlap,1.4.A.4,7.1.A.2,770,0,15,1847.08715820313
overlap,1.4.A.4,7.1.A.3,523,0,68,640.715515136719
overlap,1.4.A.4,7.1.B.2,528,0,66,786.475646972656
overlap,1.4.A.4,8.2.A.1,522,0,68,638.411926269531
overlap,1.4.A.4,8.2.A.2,522,0,68,638.411926269531
overlap,1.4.A.4,8.4.A.1,713,1,28,1393.93786621094
overlap,1.4.A.4,8.4.A.2,532,0,68,661.448486328125
overlap,1.4.A.4,8.4.B.2,736,1,29,1438.62744140625
overlap,1.4.A.4,8.5.A.1,531,0,66,675.735717773438
overlap,1.4.A.4,8.5.A.2,770,0,5,1933.25866699219
overlap,1.4.A.4,8.5.A.3,521,0,69,742.65673828125
overlap,1.4.A.4,8.5.B.2,522,0,68,753.840759277344
overlap,1.4.A.4,8.5.B.3,768,0,5,1928.12536621094
overlap,1.4.A.4,8.5.C.5,664,0,5,1661.19372558594
overlap,1.4.A.4,10.2.A.1,618,0,9,1508.65856933594
overlap,1.4.A.4,10.2.A.2,667,2,85,946.385192871094
overlap,1.4.A.4,11.1.A.1,666,0,8,1640.47595214844
overlap,1.4.A.4,11.1.A.2,760,3,125,969.320434570312
overlap,1.4.A.4,11.1.A.3,736,1,95,891.106262207031
overlap,1.4.A.4,11.1.A.4,737,2,95,1178.3662109375
overlap,1.4.A.4,11.1.B.1,526,0,65,789.959716796875
overlap,1.4.A.4,11.1.B.3,532,0,71,753.655578613281
overlap,1.4.A.4,11.1.C.1,715,4,88,1010.60162353516
overlap,1.4.A.4,11.1.C.2,741,3,125,916.327026367187
overlap,1.4.A.4,11.1.C.3,721,17,111,712.434265136719
overlap,1.4.A.4,11.2.A.1,715,5,86,1011.26983642578
overlap,1.4.A.4,11.2.A.2,703,1,93,986.414978027344
overlap,1.4.A.4,11.2.A.3,658,2,91,871.58056640625
overlap,1.4.A.4,11.2.A.3.2,532,0,70,644.857238769531
overlap,1.4.A.4,11.2.B.1,550,5,68,762.875061035156
overlap,1.4.A.4,11.2.B.2,528,0,65,895.431091308594
overlap,1.4.A.4,11.2.B.3,761,2,96,924.0986328125
overlap,1.4.A.4,11.2.B.4.1,506,0,61,869.59228515625
overlap,1.4.A.4,11.2.B.4.2,772,3,106,850.181213378906
overlap,1.4.A.4,11.2.B.6,770,0,20,1607.92053222656
overlap,1.4.A.4,11.2.B.7,715,5,87,863.880859375
overlap,1.4.A.4,11.2.B.8.2,717,2,95,1122.58520507813
overlap,1.4.A.4,11.5.A.1,666,0,8,1640.47570800781
overlap,1.4.A.4,11.5.A.1.2,772,4,94,1105.19763183594
overlap,1.4.A.4,11.5.B.1,770,0,10,1890.17260742188
overlap,1.4.A.4,11.5.B.2,666,0,7,1649.09289550781
overlap,1.4.A.4,11.5.B.3,486,0,64,588.662902832031
overlap,1.4.A.4,azo.a1,728,0,8,1799.60827636719
overlap,1.4.A.4,11.6.A.1.2,770,0,11,2049.91357421875
overlap,1.4.A.4,11.6.A.3,532,0,70,644.857238769531
overlap,1.4.A.4,11.6.A.5,658,2,85,778.074890136719
overlap,1.4.A.5,1.4.B.4,657,0,1,1505.22180175781
overlap,1.4.A.5,1.6.A.1,734,4,89,887.362121582031
overlap,1.4.A.5,1.6.A.2,655,0,12,1203.47998046875
overlap,1.4.A.5,1.6.A.4,632,4,82,542.294372558594
overlap,1.4.A.5,1.6.A.5,706,4,18,1193.33569335938
overlap,1.4.A.5,1.6.A.6,657,0,0,1302.01904296875
overlap,1.4.A.5,1.7.A.1,727,0,12,1346.17041015625
overlap,1.4.A.5,1.7.A.1.2,762,6,85,972.439514160156
overlap,1.4.A.5,1.7.A.3,657,0,8,1761.39038085938
overlap,1.4.A.5,1.7.A.4,729,4,18,1238.91735839844
overlap,1.4.A.5,1.7.A.5,520,0,2,1181.31762695313
overlap,1.4.A.5,1.7.B.3,541,0,1,1379.96484375
overlap,1.4.A.5,1.7.B.4,523,0,9,965.526550292969
overlap,1.4.A.5,2.6.A.1,520,0,2,1181.31762695313
overlap,1.4.A.5,2.6.A.2,523,0,11,1247.59313964844
overlap,1.4.A.5,2.6.A.3,667,0,2,1306.07495117188
overlap,1.4.A.5,2.8.A.1,523,0,9,965.526550292969
overlap,1.4.A.5,2.8.A.2,727,0,3,2140.40161132813
overlap,1.4.A.5,2.8.A.3,659,4,82,772.657958984375
overlap,1.4.A.5,2.8.B.2,763,4,91,937.57666015625
overlap,1.4.A.5,4.1.A.1,721,4,92,991.532592773438
overlap,1.4.A.5,4.1.A.2,524,0,9,1132.46179199219
overlap,1.4.A.5,4.1.B.4,705,3,116,760.214599609375
overlap,1.4.A.5,7.1.A.1,523,0,7,981.288635253906
overlap,1.4.A.5,7.1.A.2,767,4,97,897.017456054688
overlap,1.4.A.5,7.1.A.3,523,0,7,981.288635253906
overlap,1.4.A.5,7.1.B.2,519,0,8,1263.17810058594
overlap,1.4.A.5,8.2.A.1,522,0,7,979.306884765625
overlap,1.4.A.5,8.2.A.2,522,0,7,979.306884765625
overlap,1.4.A.5,8.4.A.1,706,4,85,856.042663574219
overlap,1.4.A.5,8.4.A.2,523,0,7,981.288635253906
overlap,1.4.A.5,8.4.B.2,729,4,87,892.435302734375
overlap,1.4.A.5,8.5.A.1,522,0,1,1026.59326171875
overlap,1.4.A.5,8.5.A.2,763,4,89,954.167846679688
overlap,1.4.A.5,8.5.A.3,521,0,9,1259.69421386719
overlap,1.4.A.5,8.5.B.2,522,0,9,1262.26062011719
overlap,1.4.A.5,8.5.B.3,761,4,88,957.856201171875
overlap,1.4.A.5,8.5.C.5,657,4,82,768.050598144531
overlap,1.4.A.5,10.2.A.1,610,2,86,791.46533203125
overlap,1.4.A.5,10.2.A.2,657,0,13,1405.67248535156
overlap,1.4.A.5,11.1.A.1,659,4,88,722.884338378906
overlap,1.4.A.5,11.1.A.2,753,5,108,929.222290039062
overlap,1.4.A.5,11.1.A.3,728,3,89,703.356811523438
overlap,1.4.A.5,11.1.A.4,727,0,16,1885.5830078125
overlap,1.4.A.5,11.1.B.1,519,0,3,1170.71813964844
overlap,1.4.A.5,11.1.B.3,523,0,10,1121.86218261719
overlap,1.4.A.5,11.1.C.1,704,0,17,1660.45300292969
overlap,1.4.A.5,11.1.C.2,734,5,109,871.837341308594
overlap,1.4.A.5,11.1.C.3,705,3,116,612.8818359375
overlap,1.4.A.5,11.2.A.1,703,0,46,1237.87939453125
overlap,1.4.A.5,11.2.A.2,695,3,87,840.414184570313
