Community,CommunitySize,CommunityPairSize,CommunitiyMotifSize,Replicate,Motif,Count,Fraction
C8R4,3,3,1,33,5,0,0
C8R4,3,3,1,33,6,1,1
C8R4,3,3,1,33,7,0,0
C8R4,3,3,1,34,1,0,0
C8R4,3,3,1,34,2,0,0
C8R4,3,3,1,34,3,0,0
C8R4,3,3,1,34,4,0,0
C8R4,3,3,1,34,5,0,0
C8R4,3,3,1,34,6,1,1
C8R4,3,3,1,34,7,0,0
C8R4,3,3,1,35,1,0,0
C8R4,3,3,1,35,2,0,0
C8R4,3,3,1,35,3,0,0
C8R4,3,3,1,35,4,0,0
C8R4,3,3,1,35,5,0,0
C8R4,3,3,1,35,6,1,1
C8R4,3,3,1,35,7,0,0
C8R4,3,3,1,36,1,0,0
C8R4,3,3,1,36,2,0,0
C8R4,3,3,1,36,3,0,0
C8R4,3,3,1,36,4,0,0
C8R4,3,3,1,36,5,0,0
C8R4,3,3,1,36,6,1,1
C8R4,3,3,1,36,7,0,0
C8R4,3,3,1,37,1,0,0
C8R4,3,3,1,37,2,0,0
C8R4,3,3,1,37,3,0,0
C8R4,3,3,1,37,4,0,0
C8R4,3,3,1,37,5,0,0
C8R4,3,3,1,37,6,1,1
C8R4,3,3,1,37,7,0,0
C8R4,3,3,1,38,1,0,0
C8R4,3,3,1,38,2,0,0
C8R4,3,3,1,38,3,0,0
C8R4,3,3,1,38,4,0,0
C8R4,3,3,1,38,5,0,0
C8R4,3,3,1,38,6,1,1
C8R4,3,3,1,38,7,0,0
C8R4,3,3,1,39,1,0,0
C8R4,3,3,1,39,2,0,0
C8R4,3,3,1,39,3,0,0
C8R4,3,3,1,39,4,0,0
C8R4,3,3,1,39,5,0,0
C8R4,3,3,1,39,6,1,1
C8R4,3,3,1,39,7,0,0
C8R4,3,3,1,40,1,0,0
C8R4,3,3,1,40,2,0,0
C8R4,3,3,1,40,3,0,0
C8R4,3,3,1,40,4,0,0
C8R4,3,3,1,40,5,0,0
C8R4,3,3,1,40,6,1,1
C8R4,3,3,1,40,7,0,0
C8R4,3,3,1,41,1,0,0
C8R4,3,3,1,41,2,0,0
C8R4,3,3,1,41,3,0,0
C8R4,3,3,1,41,4,0,0
C8R4,3,3,1,41,5,0,0
C8R4,3,3,1,41,6,1,1
C8R4,3,3,1,41,7,0,0
C8R4,3,3,1,42,1,0,0
C8R4,3,3,1,42,2,0,0
C8R4,3,3,1,42,3,0,0
C8R4,3,3,1,42,4,0,0
C8R4,3,3,1,42,5,0,0
C8R4,3,3,1,42,6,1,1
C8R4,3,3,1,42,7,0,0
C8R4,3,3,1,43,1,0,0
C8R4,3,3,1,43,2,0,0
C8R4,3,3,1,43,3,0,0
C8R4,3,3,1,43,4,0,0
C8R4,3,3,1,43,5,0,0
C8R4,3,3,1,43,6,1,1
C8R4,3,3,1,43,7,0,0
C8R4,3,3,1,44,1,0,0
C8R4,3,3,1,44,2,0,0
C8R4,3,3,1,44,3,0,0
C8R4,3,3,1,44,4,0,0
C8R4,3,3,1,44,5,0,0
C8R4,3,3,1,44,6,1,1
C8R4,3,3,1,44,7,0,0
C8R4,3,3,1,45,1,0,0
C8R4,3,3,1,45,2,0,0
C8R4,3,3,1,45,3,0,0
C8R4,3,3,1,45,4,0,0
C8R4,3,3,1,45,5,0,0
C8R4,3,3,1,45,6,1,1
C8R4,3,3,1,45,7,0,0
C8R4,3,3,1,46,1,0,0
C8R4,3,3,1,46,2,0,0
C8R4,3,3,1,46,3,0,0
C8R4,3,3,1,46,4,0,0
C8R4,3,3,1,46,5,0,0
C8R4,3,3,1,46,6,1,1
C8R4,3,3,1,46,7,0,0
C8R4,3,3,1,47,1,0,0
C8R4,3,3,1,47,2,0,0
C8R4,3,3,1,47,3,0,0
C8R4,3,3,1,47,4,0,0
C8R4,3,3,1,47,5,0,0
C8R4,3,3,1,47,6,1,1
C8R4,3,3,1,47,7,0,0
C8R4,3,3,1,48,1,0,0
C8R4,3,3,1,48,2,0,0
C8R4,3,3,1,48,3,0,0
C8R4,3,3,1,48,4,0,0
C8R4,3,3,1,48,5,0,0
C8R4,3,3,1,48,6,1,1
C8R4,3,3,1,48,7,0,0
C8R4,3,3,1,49,1,0,0
C8R4,3,3,1,49,2,0,0
C8R4,3,3,1,49,3,0,0
C8R4,3,3,1,49,4,0,0
C8R4,3,3,1,49,5,0,0
C8R4,3,3,1,49,6,1,1
C8R4,3,3,1,49,7,0,0
C8R4,3,3,1,50,1,0,0
C8R4,3,3,1,50,2,0,0
C8R4,3,3,1,50,3,0,0
C8R4,3,3,1,50,4,0,0
C8R4,3,3,1,50,5,0,0
C8R4,3,3,1,50,6,1,1
C8R4,3,3,1,50,7,0,0
C8R4,3,3,1,51,1,0,0
C8R4,3,3,1,51,2,0,0
C8R4,3,3,1,51,3,0,0
C8R4,3,3,1,51,4,0,0
C8R4,3,3,1,51,5,0,0
C8R4,3,3,1,51,6,1,1
C8R4,3,3,1,51,7,0,0
C8R4,3,3,1,52,1,0,0
C8R4,3,3,1,52,2,0,0
C8R4,3,3,1,52,3,0,0
C8R4,3,3,1,52,4,0,0
C8R4,3,3,1,52,5,0,0
C8R4,3,3,1,52,6,1,1
C8R4,3,3,1,52,7,0,0
C8R4,3,3,1,53,1,0,0
C8R4,3,3,1,53,2,0,0
C8R4,3,3,1,53,3,0,0
C8R4,3,3,1,53,4,0,0
C8R4,3,3,1,53,5,0,0
C8R4,3,3,1,53,6,1,1
C8R4,3,3,1,53,7,0,0
C8R4,3,3,1,54,1,0,0
C8R4,3,3,1,54,2,0,0
C8R4,3,3,1,54,3,0,0
C8R4,3,3,1,54,4,0,0
C8R4,3,3,1,54,5,0,0
C8R4,3,3,1,54,6,1,1
C8R4,3,3,1,54,7,0,0
C8R4,3,3,1,55,1,0,0
C8R4,3,3,1,55,2,0,0
C8R4,3,3,1,55,3,0,0
C8R4,3,3,1,55,4,0,0
C8R4,3,3,1,55,5,0,0
C8R4,3,3,1,55,6,1,1
C8R4,3,3,1,55,7,0,0
C8R4,3,3,1,56,1,0,0
C8R4,3,3,1,56,2,0,0
C8R4,3,3,1,56,3,0,0
C8R4,3,3,1,56,4,0,0
C8R4,3,3,1,56,5,0,0
C8R4,3,3,1,56,6,1,1
C8R4,3,3,1,56,7,0,0
C8R4,3,3,1,57,1,0,0
C8R4,3,3,1,57,2,0,0
C8R4,3,3,1,57,3,0,0
C8R4,3,3,1,57,4,0,0
C8R4,3,3,1,57,5,0,0
C8R4,3,3,1,57,6,1,1
C8R4,3,3,1,57,7,0,0
C8R4,3,3,1,58,1,0,0
C8R4,3,3,1,58,2,0,0
C8R4,3,3,1,58,3,0,0
C8R4,3,3,1,58,4,0,0
C8R4,3,3,1,58,5,0,0
C8R4,3,3,1,58,6,1,1
C8R4,3,3,1,58,7,0,0
C8R4,3,3,1,59,1,0,0
C8R4,3,3,1,59,2,0,0
C8R4,3,3,1,59,3,0,0
C8R4,3,3,1,59,4,0,0
C8R4,3,3,1,59,5,0,0
C8R4,3,3,1,59,6,1,1
C8R4,3,3,1,59,7,0,0
C8R4,3,3,1,60,1,0,0
C8R4,3,3,1,60,2,0,0
C8R4,3,3,1,60,3,0,0
C8R4,3,3,1,60,4,0,0
C8R4,3,3,1,60,5,0,0
C8R4,3,3,1,60,6,1,1
C8R4,3,3,1,60,7,0,0
C8R4,3,3,1,61,1,0,0
C8R4,3,3,1,61,2,0,0
C8R4,3,3,1,61,3,0,0
C8R4,3,3,1,61,4,0,0
C8R4,3,3,1,61,5,0,0
C8R4,3,3,1,61,6,1,1
C8R4,3,3,1,61,7,0,0
C8R4,3,3,1,62,1,0,0
C8R4,3,3,1,62,2,0,0
C8R4,3,3,1,62,3,0,0
C8R4,3,3,1,62,4,0,0
C8R4,3,3,1,62,5,0,0
C8R4,3,3,1,62,6,1,1
C8R4,3,3,1,62,7,0,0
C8R4,3,3,1,63,1,0,0
C8R4,3,3,1,63,2,0,0
C8R4,3,3,1,63,3,0,0
C8R4,3,3,1,63,4,0,0
C8R4,3,3,1,63,5,0,0
C8R4,3,3,1,63,6,1,1
C8R4,3,3,1,63,7,0,0
C8R4,3,3,1,64,1,0,0
C8R4,3,3,1,64,2,0,0
C8R4,3,3,1,64,3,0,0
C8R4,3,3,1,64,4,0,0
C8R4,3,3,1,64,5,0,0
C8R4,3,3,1,64,6,1,1
C8R4,3,3,1,64,7,0,0
C8R4,3,3,1,65,1,0,0
C8R4,3,3,1,65,2,0,0
C8R4,3,3,1,65,3,0,0
C8R4,3,3,1,65,4,0,0
C8R4,3,3,1,65,5,0,0
C8R4,3,3,1,65,6,1,1
C8R4,3,3,1,65,7,0,0
C8R4,3,3,1,66,1,0,0
C8R4,3,3,1,66,2,0,0
C8R4,3,3,1,66,3,0,0
C8R4,3,3,1,66,4,0,0
C8R4,3,3,1,66,5,0,0
C8R4,3,3,1,66,6,1,1
C8R4,3,3,1,66,7,0,0
C8R4,3,3,1,67,1,0,0
C8R4,3,3,1,67,2,0,0
C8R4,3,3,1,67,3,0,0
C8R4,3,3,1,67,4,0,0
C8R4,3,3,1,67,5,0,0
C8R4,3,3,1,67,6,1,1
C8R4,3,3,1,67,7,0,0
C8R4,3,3,1,68,1,0,0
C8R4,3,3,1,68,2,0,0
C8R4,3,3,1,68,3,0,0
C8R4,3,3,1,68,4,0,0
C8R4,3,3,1,68,5,0,0
C8R4,3,3,1,68,6,1,1
C8R4,3,3,1,68,7,0,0
C8R4,3,3,1,69,1,0,0
C8R4,3,3,1,69,2,0,0
C8R4,3,3,1,69,3,0,0
C8R4,3,3,1,69,4,0,0
C8R4,3,3,1,69,5,0,0
C8R4,3,3,1,69,6,1,1
C8R4,3,3,1,69,7,0,0
C8R4,3,3,1,70,1,0,0
C8R4,3,3,1,70,2,0,0
C8R4,3,3,1,70,3,0,0
C8R4,3,3,1,70,4,0,0
C8R4,3,3,1,70,5,0,0
C8R4,3,3,1,70,6,1,1
C8R4,3,3,1,70,7,0,0
C8R4,3,3,1,71,1,0,0
C8R4,3,3,1,71,2,0,0
C8R4,3,3,1,71,3,0,0
C8R4,3,3,1,71,4,0,0
C8R4,3,3,1,71,5,0,0
C8R4,3,3,1,71,6,1,1
C8R4,3,3,1,71,7,0,0
C8R4,3,3,1,72,1,0,0
C8R4,3,3,1,72,2,0,0
C8R4,3,3,1,72,3,0,0
C8R4,3,3,1,72,4,0,0
C8R4,3,3,1,72,5,0,0
C8R4,3,3,1,72,6,1,1
C8R4,3,3,1,72,7,0,0
C8R4,3,3,1,73,1,0,0
C8R4,3,3,1,73,2,0,0
C8R4,3,3,1,73,3,0,0
C8R4,3,3,1,73,4,0,0
C8R4,3,3,1,73,5,0,0
C8R4,3,3,1,73,6,1,1
C8R4,3,3,1,73,7,0,0
C8R4,3,3,1,74,1,0,0
C8R4,3,3,1,74,2,0,0
C8R4,3,3,1,74,3,0,0
C8R4,3,3,1,74,4,0,0
C8R4,3,3,1,74,5,0,0
C8R4,3,3,1,74,6,1,1
C8R4,3,3,1,74,7,0,0
C8R4,3,3,1,75,1,0,0
C8R4,3,3,1,75,2,0,0
C8R4,3,3,1,75,3,0,0
C8R4,3,3,1,75,4,0,0
C8R4,3,3,1,75,5,0,0
C8R4,3,3,1,75,6,1,1
C8R4,3,3,1,75,7,0,0
C8R4,3,3,1,76,1,0,0
C8R4,3,3,1,76,2,0,0
C8R4,3,3,1,76,3,0,0
C8R4,3,3,1,76,4,0,0
C8R4,3,3,1,76,5,0,0
C8R4,3,3,1,76,6,1,1
C8R4,3,3,1,76,7,0,0
C8R4,3,3,1,77,1,0,0
C8R4,3,3,1,77,2,0,0
C8R4,3,3,1,77,3,0,0
C8R4,3,3,1,77,4,0,0
C8R4,3,3,1,77,5,0,0
C8R4,3,3,1,77,6,1,1
C8R4,3,3,1,77,7,0,0
C8R4,3,3,1,78,1,0,0
C8R4,3,3,1,78,2,0,0
C8R4,3,3,1,78,3,0,0
C8R4,3,3,1,78,4,0,0
C8R4,3,3,1,78,5,0,0
C8R4,3,3,1,78,6,1,1
C8R4,3,3,1,78,7,0,0
C8R4,3,3,1,79,1,0,0
C8R4,3,3,1,79,2,0,0
C8R4,3,3,1,79,3,0,0
C8R4,3,3,1,79,4,0,0
C8R4,3,3,1,79,5,0,0
C8R4,3,3,1,79,6,1,1
C8R4,3,3,1,79,7,0,0
C8R4,3,3,1,80,1,0,0
C8R4,3,3,1,80,2,0,0
C8R4,3,3,1,80,3,0,0
C8R4,3,3,1,80,4,0,0
C8R4,3,3,1,80,5,0,0
C8R4,3,3,1,80,6,1,1
C8R4,3,3,1,80,7,0,0
C8R4,3,3,1,81,1,0,0
C8R4,3,3,1,81,2,0,0
C8R4,3,3,1,81,3,0,0
C8R4,3,3,1,81,4,0,0
C8R4,3,3,1,81,5,0,0
C8R4,3,3,1,81,6,1,1
C8R4,3,3,1,81,7,0,0
C8R4,3,3,1,82,1,0,0
C8R4,3,3,1,82,2,0,0
C8R4,3,3,1,82,3,0,0
C8R4,3,3,1,82,4,0,0
C8R4,3,3,1,82,5,0,0
C8R4,3,3,1,82,6,1,1
C8R4,3,3,1,82,7,0,0
C8R4,3,3,1,83,1,0,0
C8R4,3,3,1,83,2,0,0
C8R4,3,3,1,83,3,0,0
C8R4,3,3,1,83,4,0,0
C8R4,3,3,1,83,5,0,0
C8R4,3,3,1,83,6,1,1
C8R4,3,3,1,83,7,0,0
C8R4,3,3,1,84,1,0,0
C8R4,3,3,1,84,2,0,0
C8R4,3,3,1,84,3,0,0
C8R4,3,3,1,84,4,0,0
C8R4,3,3,1,84,5,0,0
C8R4,3,3,1,84,6,1,1
C8R4,3,3,1,84,7,0,0
C8R4,3,3,1,85,1,0,0
C8R4,3,3,1,85,2,0,0
C8R4,3,3,1,85,3,0,0
C8R4,3,3,1,85,4,0,0
C8R4,3,3,1,85,5,0,0
C8R4,3,3,1,85,6,1,1
C8R4,3,3,1,85,7,0,0
C8R4,3,3,1,86,1,0,0
C8R4,3,3,1,86,2,0,0
C8R4,3,3,1,86,3,0,0
C8R4,3,3,1,86,4,0,0
C8R4,3,3,1,86,5,0,0
C8R4,3,3,1,86,6,1,1
C8R4,3,3,1,86,7,0,0
C8R4,3,3,1,87,1,0,0
C8R4,3,3,1,87,2,0,0
C8R4,3,3,1,87,3,0,0
C8R4,3,3,1,87,4,0,0
C8R4,3,3,1,87,5,0,0
C8R4,3,3,1,87,6,1,1
C8R4,3,3,1,87,7,0,0
C8R4,3,3,1,88,1,0,0
C8R4,3,3,1,88,2,0,0
C8R4,3,3,1,88,3,0,0
C8R4,3,3,1,88,4,0,0
C8R4,3,3,1,88,5,0,0
C8R4,3,3,1,88,6,1,1
C8R4,3,3,1,88,7,0,0
C8R4,3,3,1,89,1,0,0
C8R4,3,3,1,89,2,0,0
C8R4,3,3,1,89,3,0,0
C8R4,3,3,1,89,4,0,0
C8R4,3,3,1,89,5,0,0
C8R4,3,3,1,89,6,1,1
C8R4,3,3,1,89,7,0,0
C8R4,3,3,1,90,1,0,0
C8R4,3,3,1,90,2,0,0
C8R4,3,3,1,90,3,0,0
C8R4,3,3,1,90,4,0,0
C8R4,3,3,1,90,5,0,0
C8R4,3,3,1,90,6,1,1
C8R4,3,3,1,90,7,0,0
C8R4,3,3,1,91,1,0,0
C8R4,3,3,1,91,2,0,0
C8R4,3,3,1,91,3,0,0
C8R4,3,3,1,91,4,0,0
C8R4,3,3,1,91,5,0,0
C8R4,3,3,1,91,6,1,1
C8R4,3,3,1,91,7,0,0
C8R4,3,3,1,92,1,0,0
C8R4,3,3,1,92,2,0,0
C8R4,3,3,1,92,3,0,0
C8R4,3,3,1,92,4,0,0
C8R4,3,3,1,92,5,0,0
C8R4,3,3,1,92,6,1,1
C8R4,3,3,1,92,7,0,0
C8R4,3,3,1,93,1,0,0
C8R4,3,3,1,93,2,0,0
C8R4,3,3,1,93,3,0,0
C8R4,3,3,1,93,4,0,0
C8R4,3,3,1,93,5,0,0
C8R4,3,3,1,93,6,1,1
C8R4,3,3,1,93,7,0,0
C8R4,3,3,1,94,1,0,0
C8R4,3,3,1,94,2,0,0
C8R4,3,3,1,94,3,0,0
C8R4,3,3,1,94,4,0,0
C8R4,3,3,1,94,5,0,0
C8R4,3,3,1,94,6,1,1
C8R4,3,3,1,94,7,0,0
C8R4,3,3,1,95,1,0,0
C8R4,3,3,1,95,2,0,0
C8R4,3,3,1,95,3,0,0
C8R4,3,3,1,95,4,0,0
C8R4,3,3,1,95,5,0,0
C8R4,3,3,1,95,6,1,1
C8R4,3,3,1,95,7,0,0
C8R4,3,3,1,96,1,0,0
C8R4,3,3,1,96,2,0,0
C8R4,3,3,1,96,3,0,0
C8R4,3,3,1,96,4,0,0
C8R4,3,3,1,96,5,0,0
C8R4,3,3,1,96,6,1,1
C8R4,3,3,1,96,7,0,0
C8R4,3,3,1,97,1,0,0
C8R4,3,3,1,97,2,0,0
C8R4,3,3,1,97,3,0,0
C8R4,3,3,1,97,4,0,0
C8R4,3,3,1,97,5,0,0
C8R4,3,3,1,97,6,1,1
C8R4,3,3,1,97,7,0,0
C8R4,3,3,1,98,1,0,0
C8R4,3,3,1,98,2,0,0
C8R4,3,3,1,98,3,0,0
C8R4,3,3,1,98,4,0,0
C8R4,3,3,1,98,5,0,0
C8R4,3,3,1,98,6,1,1
C8R4,3,3,1,98,7,0,0
C8R4,3,3,1,99,1,0,0
C8R4,3,3,1,99,2,0,0
C8R4,3,3,1,99,3,0,0
C8R4,3,3,1,99,4,0,0
C8R4,3,3,1,99,5,0,0
C8R4,3,3,1,99,6,1,1
C8R4,3,3,1,99,7,0,0
C8R4,3,3,1,100,1,0,0
C8R4,3,3,1,100,2,0,0
C8R4,3,3,1,100,3,0,0
C8R4,3,3,1,100,4,0,0
C8R4,3,3,1,100,5,0,0
C8R4,3,3,1,100,6,1,1
C8R4,3,3,1,100,7,0,0
C8R4,3,3,1,101,1,0,0
C8R4,3,3,1,101,2,0,0
C8R4,3,3,1,101,3,0,0
C8R4,3,3,1,101,4,0,0
C8R4,3,3,1,101,5,0,0
C8R4,3,3,1,101,6,1,1
C8R4,3,3,1,101,7,0,0
C8R4,3,3,1,102,1,0,0
C8R4,3,3,1,102,2,0,0
C8R4,3,3,1,102,3,0,0
C8R4,3,3,1,102,4,0,0
C8R4,3,3,1,102,5,0,0
C8R4,3,3,1,102,6,1,1
C8R4,3,3,1,102,7,0,0
C8R4,3,3,1,103,1,0,0
C8R4,3,3,1,103,2,0,0
C8R4,3,3,1,103,3,0,0
C8R4,3,3,1,103,4,0,0
C8R4,3,3,1,103,5,0,0
C8R4,3,3,1,103,6,1,1
C8R4,3,3,1,103,7,0,0
C8R4,3,3,1,104,1,0,0
C8R4,3,3,1,104,2,0,0
C8R4,3,3,1,104,3,0,0
C8R4,3,3,1,104,4,0,0
C8R4,3,3,1,104,5,0,0
C8R4,3,3,1,104,6,1,1
C8R4,3,3,1,104,7,0,0
C8R4,3,3,1,105,1,0,0
C8R4,3,3,1,105,2,0,0
C8R4,3,3,1,105,3,0,0
C8R4,3,3,1,105,4,0,0
C8R4,3,3,1,105,5,0,0
C8R4,3,3,1,105,6,1,1
C8R4,3,3,1,105,7,0,0
C8R4,3,3,1,106,1,0,0
C8R4,3,3,1,106,2,0,0
C8R4,3,3,1,106,3,0,0
C8R4,3,3,1,106,4,0,0
C8R4,3,3,1,106,5,0,0
C8R4,3,3,1,106,6,1,1
C8R4,3,3,1,106,7,0,0
C8R4,3,3,1,107,1,0,0
C8R4,3,3,1,107,2,0,0
C8R4,3,3,1,107,3,0,0
C8R4,3,3,1,107,4,0,0
C8R4,3,3,1,107,5,0,0
C8R4,3,3,1,107,6,1,1
C8R4,3,3,1,107,7,0,0
C8R4,3,3,1,108,1,0,0
C8R4,3,3,1,108,2,0,0
C8R4,3,3,1,108,3,0,0
C8R4,3,3,1,108,4,0,0
C8R4,3,3,1,108,5,0,0
C8R4,3,3,1,108,6,1,1
C8R4,3,3,1,108,7,0,0
C8R4,3,3,1,109,1,0,0
C8R4,3,3,1,109,2,0,0
C8R4,3,3,1,109,3,0,0
C8R4,3,3,1,109,4,0,0
C8R4,3,3,1,109,5,0,0
C8R4,3,3,1,109,6,1,1
C8R4,3,3,1,109,7,0,0
C8R4,3,3,1,110,1,0,0
C8R4,3,3,1,110,2,0,0
C8R4,3,3,1,110,3,0,0
C8R4,3,3,1,110,4,0,0
C8R4,3,3,1,110,5,0,0
C8R4,3,3,1,110,6,1,1
C8R4,3,3,1,110,7,0,0
C8R4,3,3,1,111,1,0,0
C8R4,3,3,1,111,2,0,0
C8R4,3,3,1,111,3,0,0
C8R4,3,3,1,111,4,0,0
C8R4,3,3,1,111,5,0,0
C8R4,3,3,1,111,6,1,1
C8R4,3,3,1,111,7,0,0
C8R4,3,3,1,112,1,0,0
C8R4,3,3,1,112,2,0,0
C8R4,3,3,1,112,3,0,0
C8R4,3,3,1,112,4,0,0
C8R4,3,3,1,112,5,0,0
C8R4,3,3,1,112,6,1,1
C8R4,3,3,1,112,7,0,0
C8R4,3,3,1,113,1,0,0
C8R4,3,3,1,113,2,0,0
C8R4,3,3,1,113,3,0,0
C8R4,3,3,1,113,4,0,0
C8R4,3,3,1,113,5,0,0
C8R4,3,3,1,113,6,1,1
C8R4,3,3,1,113,7,0,0
C8R4,3,3,1,114,1,0,0
C8R4,3,3,1,114,2,0,0
C8R4,3,3,1,114,3,0,0
C8R4,3,3,1,114,4,0,0
C8R4,3,3,1,114,5,0,0
C8R4,3,3,1,114,6,1,1
C8R4,3,3,1,114,7,0,0
C8R4,3,3,1,115,1,0,0
C8R4,3,3,1,115,2,0,0
C8R4,3,3,1,115,3,0,0
C8R4,3,3,1,115,4,0,0
C8R4,3,3,1,115,5,0,0
C8R4,3,3,1,115,6,1,1
C8R4,3,3,1,115,7,0,0
C8R4,3,3,1,116,1,0,0
C8R4,3,3,1,116,2,0,0
C8R4,3,3,1,116,3,0,0
C8R4,3,3,1,116,4,0,0
C8R4,3,3,1,116,5,0,0
C8R4,3,3,1,116,6,1,1
C8R4,3,3,1,116,7,0,0
C8R4,3,3,1,117,1,0,0
C8R4,3,3,1,117,2,0,0
C8R4,3,3,1,117,3,0,0
C8R4,3,3,1,117,4,0,0
C8R4,3,3,1,117,5,0,0
C8R4,3,3,1,117,6,1,1
C8R4,3,3,1,117,7,0,0
C8R4,3,3,1,118,1,0,0
C8R4,3,3,1,118,2,0,0
C8R4,3,3,1,118,3,0,0
C8R4,3,3,1,118,4,0,0
C8R4,3,3,1,118,5,0,0
C8R4,3,3,1,118,6,1,1
C8R4,3,3,1,118,7,0,0
C8R4,3,3,1,119,1,0,0
C8R4,3,3,1,119,2,0,0
C8R4,3,3,1,119,3,0,0
C8R4,3,3,1,119,4,0,0
C8R4,3,3,1,119,5,0,0
C8R4,3,3,1,119,6,1,1
C8R4,3,3,1,119,7,0,0
C8R4,3,3,1,120,1,0,0
C8R4,3,3,1,120,2,0,0
C8R4,3,3,1,120,3,0,0
C8R4,3,3,1,120,4,0,0
C8R4,3,3,1,120,5,0,0
C8R4,3,3,1,120,6,1,1
C8R4,3,3,1,120,7,0,0
C8R4,3,3,1,121,1,0,0
C8R4,3,3,1,121,2,0,0
C8R4,3,3,1,121,3,0,0
C8R4,3,3,1,121,4,0,0
C8R4,3,3,1,121,5,0,0
C8R4,3,3,1,121,6,1,1
C8R4,3,3,1,121,7,0,0
C8R4,3,3,1,122,1,0,0
C8R4,3,3,1,122,2,0,0
C8R4,3,3,1,122,3,0,0
C8R4,3,3,1,122,4,0,0
C8R4,3,3,1,122,5,0,0
C8R4,3,3,1,122,6,1,1
C8R4,3,3,1,122,7,0,0
C8R4,3,3,1,123,1,0,0
C8R4,3,3,1,123,2,0,0
C8R4,3,3,1,123,3,0,0
C8R4,3,3,1,123,4,0,0
C8R4,3,3,1,123,5,0,0
C8R4,3,3,1,123,6,1,1
C8R4,3,3,1,123,7,0,0
C8R4,3,3,1,124,1,0,0
C8R4,3,3,1,124,2,0,0
C8R4,3,3,1,124,3,0,0
C8R4,3,3,1,124,4,0,0
C8R4,3,3,1,124,5,0,0
C8R4,3,3,1,124,6,1,1
C8R4,3,3,1,124,7,0,0
C8R4,3,3,1,125,1,0,0
C8R4,3,3,1,125,2,0,0
C8R4,3,3,1,125,3,0,0
C8R4,3,3,1,125,4,0,0
C8R4,3,3,1,125,5,0,0
C8R4,3,3,1,125,6,1,1
C8R4,3,3,1,125,7,0,0
C8R4,3,3,1,126,1,0,0
C8R4,3,3,1,126,2,0,0
C8R4,3,3,1,126,3,0,0
C8R4,3,3,1,126,4,0,0
C8R4,3,3,1,126,5,0,0
C8R4,3,3,1,126,6,1,1
C8R4,3,3,1,126,7,0,0
C8R4,3,3,1,127,1,0,0
C8R4,3,3,1,127,2,0,0
C8R4,3,3,1,127,3,0,0
C8R4,3,3,1,127,4,0,0
C8R4,3,3,1,127,5,0,0
C8R4,3,3,1,127,6,1,1
C8R4,3,3,1,127,7,0,0
C8R4,3,3,1,128,1,0,0
C8R4,3,3,1,128,2,0,0
C8R4,3,3,1,128,3,0,0
C8R4,3,3,1,128,4,0,0
C8R4,3,3,1,128,5,0,0
C8R4,3,3,1,128,6,1,1
C8R4,3,3,1,128,7,0,0
C8R4,3,3,1,129,1,0,0
C8R4,3,3,1,129,2,0,0
C8R4,3,3,1,129,3,0,0
C8R4,3,3,1,129,4,0,0
C8R4,3,3,1,129,5,0,0
C8R4,3,3,1,129,6,1,1
C8R4,3,3,1,129,7,0,0
C8R4,3,3,1,130,1,0,0
C8R4,3,3,1,130,2,0,0
C8R4,3,3,1,130,3,0,0
C8R4,3,3,1,130,4,0,0
C8R4,3,3,1,130,5,0,0
C8R4,3,3,1,130,6,1,1
C8R4,3,3,1,130,7,0,0
C8R4,3,3,1,131,1,0,0
C8R4,3,3,1,131,2,0,0
C8R4,3,3,1,131,3,0,0
C8R4,3,3,1,131,4,0,0
C8R4,3,3,1,131,5,0,0
C8R4,3,3,1,131,6,1,1
C8R4,3,3,1,131,7,0,0
C8R4,3,3,1,132,1,0,0
C8R4,3,3,1,132,2,0,0
C8R4,3,3,1,132,3,0,0
C8R4,3,3,1,132,4,0,0
C8R4,3,3,1,132,5,0,0
C8R4,3,3,1,132,6,1,1
C8R4,3,3,1,132,7,0,0
C8R4,3,3,1,133,1,0,0
C8R4,3,3,1,133,2,0,0
C8R4,3,3,1,133,3,0,0
C8R4,3,3,1,133,4,0,0
C8R4,3,3,1,133,5,0,0
C8R4,3,3,1,133,6,1,1
C8R4,3,3,1,133,7,0,0
C8R4,3,3,1,134,1,0,0
C8R4,3,3,1,134,2,0,0
C8R4,3,3,1,134,3,0,0
C8R4,3,3,1,134,4,0,0
C8R4,3,3,1,134,5,0,0
C8R4,3,3,1,134,6,1,1
C8R4,3,3,1,134,7,0,0
C8R4,3,3,1,135,1,0,0
C8R4,3,3,1,135,2,0,0
C8R4,3,3,1,135,3,0,0
C8R4,3,3,1,135,4,0,0
C8R4,3,3,1,135,5,0,0
C8R4,3,3,1,135,6,1,1
C8R4,3,3,1,135,7,0,0
C8R4,3,3,1,136,1,0,0
C8R4,3,3,1,136,2,0,0
C8R4,3,3,1,136,3,0,0
C8R4,3,3,1,136,4,0,0
C8R4,3,3,1,136,5,0,0
C8R4,3,3,1,136,6,1,1
C8R4,3,3,1,136,7,0,0
C8R4,3,3,1,137,1,0,0
C8R4,3,3,1,137,2,0,0
C8R4,3,3,1,137,3,0,0
C8R4,3,3,1,137,4,0,0
C8R4,3,3,1,137,5,0,0
C8R4,3,3,1,137,6,1,1
C8R4,3,3,1,137,7,0,0
C8R4,3,3,1,138,1,0,0
C8R4,3,3,1,138,2,0,0
C8R4,3,3,1,138,3,0,0
